Timestamp,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
2024/02/18 07:45,Citibank,6166,Citibank,7711,5084.45,GBP,5084.45,GBP,Cheque,0
2024/01/27 01:39,Citibank,4850,Chase,4115,4504.4,USD,4504.4,USD,ACH,0
2024/03/13 05:23,Barclays,5055,BNP,4458,5093.54,USD,5093.54,USD,ACH,0
2024/02/12 05:08,Deutsche,1838,Wells,6820,1559.11,GBP,1559.11,GBP,ACH,0
2024/01/09 15:35,Chase,1324,Barclays,8971,3285.65,USD,3285.65,USD,Credit Card,0
2024/03/15 14:26,BNP,4022,HSBC,3140,4814.1,USD,4814.1,USD,Wire,0
2024/03/18 13:04,BNP,7279,HSBC,3580,6826.05,EUR,6826.05,EUR,ACH,0
2024/01/17 20:34,Citibank,2390,HSBC,3476,4579.77,EUR,4579.77,EUR,ACH,0
2024/02/08 12:54,Chase,8059,BNP,9183,2802.49,EUR,2802.49,EUR,Cheque,0
2024/02/07 02:58,Citibank,6820,BNP,6944,2042.38,USD,2042.38,USD,Wire,0
2024/01/27 05:50,Deutsche,5668,Deutsche,9128,2919.76,USD,2919.76,USD,Cheque,0
2024/02/20 23:58,Wells,4004,Citibank,8003,3079.23,USD,3079.23,USD,Cash,1
2024/02/24 04:08,HSBC,9002,Wells,3941,9932.9,USD,9932.9,USD,Wire,1
2024/01/25 14:25,Deutsche,6908,Chase,6685,3873.81,EUR,3873.81,EUR,Wire,0
2024/02/14 21:40,Wells,2882,BNP,8004,6971.48,USD,6971.48,USD,Cash,1
2024/01/31 12:53,Citibank,9522,UBS,3887,8278.61,USD,8278.61,USD,ACH,0
2024/01/03 15:52,Wells,1315,HSBC,8728,12282.42,EUR,12282.42,EUR,Wire,0
2024/02/25 12:43,Wells,1940,Citibank,1419,8673.89,USD,8673.89,USD,Wire,0
2024/03/15 22:01,Deutsche,4726,Wells,6373,4207.77,USD,4207.77,USD,Wire,0
2024/03/18 13:35,Wells,9912,Deutsche,2037,5234.69,USD,5234.69,USD,Credit Card,0
2024/03/24 23:36,UBS,8983,UBS,3936,3925.84,USD,3925.84,USD,ACH,0
2024/01/26 00:14,UBS,1008,Deutsche,3155,2307.74,GBP,2307.74,GBP,ACH,0
2024/03/20 13:29,Citibank,9978,Deutsche,8377,3818.29,USD,3818.29,USD,Credit Card,0
2024/02/21 11:21,Chase,5480,Citibank,8003,3968.45,USD,3968.45,USD,Cash,1
2024/01/23 07:38,Citibank,5862,HSBC,7714,4192.92,USD,4192.92,USD,Wire,0
2024/03/16 06:37,HSBC,7010,Chase,7008,39807.53,USD,39807.53,USD,Wire,1
2024/02/10 00:16,Deutsche,9966,Barclays,5253,3960.69,USD,3960.69,USD,Wire,0
2024/01/22 21:20,UBS,1726,Chase,5058,4856.97,USD,4856.97,USD,ACH,0
2024/02/01 02:45,BNP,8811,Citibank,2904,2190.21,USD,2190.21,USD,ACH,0
2024/01/13 16:56,Deutsche,8328,BNP,2874,1485.66,GBP,1485.66,GBP,Bitcoin,0
2024/03/20 11:27,Chase,7015,BNP,7011,15937.56,USD,15937.56,USD,Wire,1
2024/03/10 16:41,Wells,9893,HSBC,2469,2403.87,USD,2403.87,USD,Wire,0
2024/02/25 12:21,BNP,3633,Barclays,3758,1221.59,USD,1221.59,USD,Cheque,0
2024/03/07 01:57,Deutsche,4431,Chase,5019,6315.39,EUR,6315.39,EUR,ACH,0
2024/02/01 16:13,HSBC,8206,Chase,7885,6481.17,USD,6481.17,USD,Wire,0
2024/01/01 07:05,UBS,8380,Citibank,4814,1363.37,EUR,1363.37,EUR,Wire,0
2024/02/26 08:16,Deutsche,3744,Barclays,9999,3015.13,GBP,3015.13,GBP,ACH,0
2024/03/29 08:23,Chase,7184,Wells,2347,6866.78,USD,6866.78,USD,Wire,0
2024/01/08 20:38,Wells,2304,Chase,7375,5718.75,USD,5718.75,USD,Wire,0
2024/02/19 15:34,UBS,1179,HSBC,6870,4871.18,USD,4871.18,USD,Bitcoin,0
2024/03/25 01:46,UBS,3918,HSBC,2448,4853.04,USD,4853.04,USD,ACH,0
2024/02/04 23:45,BNP,7854,Chase,3108,7221.93,GBP,7221.93,GBP,Wire,0
2024/01/11 16:37,BNP,4958,Chase,7901,7533.71,USD,7533.71,USD,ACH,0
2024/02/13 07:57,Chase,3436,Deutsche,7966,7272.27,EUR,7272.27,EUR,Credit Card,0
2024/03/03 07:04,UBS,7683,UBS,7935,6162.49,USD,6162.49,USD,ACH,0
2024/03/23 20:08,Chase,8228,Deutsche,8298,6584.06,GBP,6584.06,GBP,ACH,0
2024/01/19 11:31,HSBC,5320,Citibank,8777,4727.31,USD,4727.31,USD,Cheque,0
2024/01/12 14:26,Chase,6305,BNP,9630,3229.67,USD,3229.67,USD,Wire,0
2024/02/13 13:05,Wells,7883,Deutsche,6954,1272.62,EUR,1272.62,EUR,ACH,0
2024/01/15 00:15,HSBC,2308,HSBC,5021,4559.85,GBP,4559.85,GBP,Wire,0
2024/01/05 12:01,Barclays,3551,Citibank,1143,7981.65,EUR,7981.65,EUR,Wire,0
2024/01/20 06:54,Citibank,1788,BNP,6865,2816.06,USD,2816.06,USD,Wire,0
2024/02/29 15:38,Deutsche,8721,Chase,2136,6104.44,USD,6104.44,USD,Credit Card,0
2024/01/18 14:53,UBS,8703,Chase,2159,12332.3,USD,12332.3,USD,ACH,0
2024/03/20 15:10,Barclays,4863,HSBC,1414,5687.55,USD,5687.55,USD,Wire,0
2024/01/01 03:37,Citibank,2539,Deutsche,7070,4610.54,USD,4610.54,USD,ACH,0
2024/02/23 03:54,Citibank,5510,UBS,5130,5511.02,GBP,5511.02,GBP,Bitcoin,0
2024/02/23 02:47,HSBC,9002,Deutsche,5577,8666.08,USD,8666.08,USD,Credit Card,1
2024/02/06 20:30,Chase,2506,Citibank,3796,4908.72,USD,4908.72,USD,Wire,0
2024/02/21 04:52,Citibank,3179,Citibank,5190,4456.34,USD,4456.34,USD,ACH,0
2024/02/07 07:23,Chase,5559,Barclays,3672,5729.05,USD,5729.05,USD,Cheque,0
2024/03/06 07:15,UBS,3970,Wells,5448,1816.42,USD,1816.42,USD,Credit Card,0
2024/01/10 02:01,BNP,7008,Barclays,5548,4285.96,USD,4285.96,USD,ACH,0
2024/01/25 00:14,UBS,3959,Chase,6244,5717.48,USD,5717.48,USD,Wire,0
2024/02/20 21:04,Wells,1059,Citibank,8003,8197.19,USD,8197.19,USD,Cash,1
2024/02/26 10:23,Deutsche,4861,Deutsche,1235,5564.22,GBP,5564.22,GBP,Credit Card,0
2024/01/30 06:15,Deutsche,8615,HSBC,5904,3994.88,GBP,3994.88,GBP,Wire,0
2024/02/09 21:25,UBS,4915,Chase,8682,7652.56,GBP,7652.56,GBP,Credit Card,0
2024/03/04 15:40,HSBC,5011,Deutsche,4322,5499.35,USD,5499.35,USD,Credit Card,0
2024/02/16 21:08,Deutsche,6548,BNP,8004,2186.45,USD,2186.45,USD,ACH,1
2024/03/01 09:20,HSBC,4279,Barclays,8001,2328.53,USD,2328.53,USD,ACH,1
2024/03/23 17:22,BNP,4962,Barclays,1109,5319.46,USD,5319.46,USD,Cheque,0
2024/02/27 14:47,HSBC,5884,Deutsche,3418,2173.64,USD,2173.64,USD,ACH,0
2024/01/09 19:25,Deutsche,1526,Chase,9195,7038.21,USD,7038.21,USD,Wire,0
2024/01/04 17:25,HSBC,1832,Wells,3302,5016.59,USD,5016.59,USD,ACH,0
2024/03/02 06:53,Barclays,9012,Chase,6815,9352.57,USD,9352.57,USD,ACH,0
2024/03/22 07:58,Chase,7015,BNP,7011,35385.16,USD,35385.16,USD,Wire,1
2024/02/21 11:50,BNP,2075,Citibank,8003,6495.37,USD,6495.37,USD,Cash,1
2024/03/02 08:09,BNP,4778,Barclays,8001,8245.09,USD,8245.09,USD,Cash,1
2024/01/21 23:52,UBS,6078,UBS,3692,2995.25,USD,2995.25,USD,ACH,0
2024/02/08 22:45,BNP,8773,Chase,9091,2888.36,GBP,2888.36,GBP,Credit Card,0
2024/01/30 18:47,Deutsche,7457,HSBC,2977,2967.47,GBP,2967.47,GBP,ACH,0
2024/02/21 20:34,UBS,7356,BNP,8763,10226.94,USD,10226.94,USD,Credit Card,0
2024/02/16 17:33,Barclays,7937,BNP,1577,1754.9,USD,1754.9,USD,ACH,0
2024/01/27 07:21,Citibank,1871,BNP,4926,2753.95,EUR,2753.95,EUR,Wire,0
2024/01/25 10:12,Citibank,2078,HSBC,5400,589.35,USD,589.35,USD,Wire,0
2024/01/09 17:52,Chase,1143,Chase,9297,4213.26,USD,4213.26,USD,Wire,0
2024/01/28 11:02,HSBC,2802,Deutsche,5240,6756.82,EUR,6756.82,EUR,ACH,0
2024/01/03 16:39,BNP,9414,Deutsche,3511,2366.73,GBP,2366.73,GBP,ACH,0
2024/01/13 00:53,Chase,4114,Barclays,3657,7593.76,USD,7593.76,USD,Wire,0
2024/02/23 16:14,HSBC,9002,Wells,4237,13444.79,USD,13444.79,USD,Wire,1
2024/01/19 03:47,Chase,4852,Barclays,4732,5222.5,GBP,5222.5,GBP,Credit Card,0
2024/01/15 13:28,Barclays,3632,HSBC,7047,6057.26,USD,6057.26,USD,Wire,0
2024/02/10 10:43,BNP,3631,Chase,9837,4345.3,USD,4345.3,USD,ACH,0
2024/03/26 12:21,Wells,4094,Barclays,9941,10021.92,USD,10021.92,USD,ACH,0
2024/01/16 06:15,UBS,8095,Barclays,4117,5675.35,GBP,5675.35,GBP,ACH,0
2024/01/24 03:18,Deutsche,8119,Barclays,2809,10770.88,GBP,10770.88,GBP,Wire,0
2024/03/04 16:33,HSBC,6076,Deutsche,1575,7113.73,USD,7113.73,USD,Wire,0
2024/01/19 17:30,UBS,8163,Citibank,3212,4483.44,USD,4483.44,USD,Cheque,0
2024/01/04 08:44,Barclays,2689,BNP,5286,50.0,USD,50.0,USD,Cheque,0
2024/03/06 22:15,Barclays,5527,Deutsche,9564,50.0,USD,50.0,USD,Wire,0
2024/01/31 08:02,UBS,1060,UBS,6375,1899.09,USD,1899.09,USD,Wire,0
2024/02/24 11:03,HSBC,5275,Chase,6529,3516.27,USD,3516.27,USD,Wire,0
2024/02/02 17:37,UBS,4239,Chase,7335,3369.65,USD,3369.65,USD,Wire,0
2024/02/10 16:58,UBS,1261,HSBC,5615,9233.5,USD,9233.5,USD,ACH,0
2024/03/11 19:28,Deutsche,4354,UBS,1966,6728.21,USD,6728.21,USD,ACH,0
2024/03/06 00:28,Barclays,2505,Deutsche,1594,4175.44,USD,4175.44,USD,Cheque,0
2024/01/09 06:58,BNP,4428,Wells,5891,8056.43,EUR,8056.43,EUR,Cheque,0
2024/02/21 14:10,Deutsche,5021,BNP,5122,6421.02,USD,6421.02,USD,Cheque,0
2024/03/11 12:23,UBS,5792,UBS,8725,4171.25,USD,4171.25,USD,Wire,0
2024/03/11 18:05,Barclays,2690,UBS,5835,2740.63,EUR,2740.63,EUR,ACH,0
2024/01/30 03:56,HSBC,4606,Chase,6941,6586.81,EUR,6586.81,EUR,Credit Card,0
2024/02/23 18:50,HSBC,9002,UBS,3689,5800.49,USD,5800.49,USD,Credit Card,1
2024/01/12 15:39,Barclays,1472,Citibank,8738,6149.04,USD,6149.04,USD,ACH,0
2024/01/16 06:54,BNP,8586,Deutsche,5019,8857.99,USD,8857.99,USD,Wire,0
2024/02/29 05:06,BNP,3675,UBS,5259,9113.2,USD,9113.2,USD,Wire,0
2024/03/27 08:15,Wells,6744,Deutsche,2304,7404.07,USD,7404.07,USD,Wire,0
2024/02/21 05:35,Citibank,4915,Citibank,9037,3803.11,USD,3803.11,USD,Credit Card,0
2024/01/18 05:34,Deutsche,9016,Chase,2772,50.0,USD,50.0,USD,ACH,0
2024/01/29 07:07,Deutsche,6596,UBS,4048,3659.61,USD,3659.61,USD,ACH,0
2024/01/15 20:50,UBS,7634,Deutsche,6591,8195.84,GBP,8195.84,GBP,ACH,0
2024/02/03 15:40,UBS,7444,Deutsche,8956,484.62,USD,484.62,USD,Wire,0
2024/03/13 09:59,UBS,4641,Citibank,6482,3638.73,USD,3638.73,USD,Wire,0
2024/03/19 13:22,HSBC,8106,UBS,9950,7139.21,EUR,7139.21,EUR,ACH,0
2024/01/02 12:12,UBS,8288,HSBC,2622,7146.61,USD,7146.61,USD,ACH,0
2024/02/06 10:34,HSBC,7849,BNP,9214,2456.51,USD,2456.51,USD,Cheque,0
2024/01/11 18:13,Wells,6784,BNP,5962,2110.0,EUR,2110.0,EUR,ACH,0
2024/02/21 13:03,Wells,5747,UBS,5657,5435.5,USD,5435.5,USD,ACH,0
2024/03/02 07:52,Wells,3410,Wells,5411,4902.83,USD,4902.83,USD,Cheque,0
2024/01/10 08:59,Citibank,5940,Chase,9123,50.0,USD,50.0,USD,Wire,0
2024/01/10 18:33,UBS,1526,Deutsche,8975,7972.29,USD,7972.29,USD,ACH,0
2024/01/17 08:00,Barclays,7864,HSBC,1014,9597.88,GBP,9597.88,GBP,ACH,0
2024/02/03 21:58,HSBC,7675,Barclays,5579,2969.03,GBP,2969.03,GBP,Wire,0
2024/02/24 16:25,Wells,2496,Barclays,8005,6284.24,USD,6284.24,USD,Cash,1
2024/03/18 07:13,BNP,7011,Deutsche,7012,11694.02,USD,11694.02,USD,Wire,1
2024/01/17 14:15,HSBC,1977,Wells,3578,6451.1,USD,6451.1,USD,Wire,0
2024/01/31 12:01,BNP,5629,Deutsche,8002,2675.36,USD,2675.36,USD,Cash,1
2024/02/01 12:44,Barclays,2802,UBS,2588,7139.14,EUR,7139.14,EUR,Cheque,0
2024/02/05 11:07,Citibank,4300,Chase,3560,10171.68,GBP,10171.68,GBP,ACH,0
2024/03/11 07:30,UBS,9678,Deutsche,9626,8686.45,USD,8686.45,USD,Wire,0
2024/02/17 16:28,Wells,8399,Deutsche,1900,5506.24,USD,5506.24,USD,Credit Card,0
2024/01/28 06:31,UBS,5553,Deutsche,8915,1435.4,USD,1435.4,USD,Cheque,0
2024/03/27 14:32,Citibank,5459,HSBC,6044,4241.73,USD,4241.73,USD,ACH,0
2024/03/24 01:15,Deutsche,6585,Chase,3201,10722.91,USD,10722.91,USD,ACH,0
2024/01/03 10:02,BNP,8321,UBS,4852,3123.49,USD,3123.49,USD,Wire,0
2024/03/04 16:25,Citibank,8005,BNP,5302,9495.26,USD,9495.26,USD,Wire,0
2024/02/15 05:15,Chase,6058,Chase,2947,3058.17,USD,3058.17,USD,ACH,0
2024/01/13 23:20,BNP,6536,HSBC,8845,10782.11,USD,10782.11,USD,Wire,0
2024/01/31 18:16,BNP,8253,HSBC,1146,3969.2,USD,3969.2,USD,Cheque,0
2024/01/17 21:37,UBS,6165,Citibank,1963,6949.63,USD,6949.63,USD,ACH,0
2024/02/26 10:51,BNP,2853,UBS,2822,4226.14,USD,4226.14,USD,Bitcoin,0
2024/01/12 07:12,Barclays,3502,UBS,7427,8467.25,GBP,8467.25,GBP,ACH,0
2024/01/06 16:07,Wells,2290,BNP,5690,12693.54,USD,12693.54,USD,Credit Card,0
2024/02/27 20:03,Barclays,3376,Citibank,1754,50.0,USD,50.0,USD,Wire,0
2024/01/19 14:33,HSBC,2603,HSBC,3406,6773.16,USD,6773.16,USD,ACH,0
2024/01/12 11:14,Deutsche,2117,Citibank,3313,7331.65,USD,7331.65,USD,ACH,0
2024/03/07 09:02,BNP,5924,Citibank,9444,3740.65,USD,3740.65,USD,Wire,0
2024/03/25 14:22,BNP,2193,Deutsche,3508,9711.63,EUR,9711.63,EUR,Wire,0
2024/01/08 10:40,Barclays,6389,Wells,2029,709.24,USD,709.24,USD,ACH,0
2024/02/11 22:14,HSBC,6549,Wells,1743,10023.3,USD,10023.3,USD,ACH,0
2024/03/27 17:10,Deutsche,3000,Chase,2417,13131.64,USD,13131.64,USD,Wire,0
2024/01/23 14:30,Barclays,5820,UBS,3183,2015.2,USD,2015.2,USD,ACH,0
2024/03/10 09:29,Barclays,2070,Deutsche,5306,3815.01,USD,3815.01,USD,Wire,0
2024/02/23 18:10,Wells,8347,Wells,4098,5213.88,USD,5213.88,USD,Cheque,0
2024/03/09 14:37,Chase,1547,Deutsche,9050,6176.09,USD,6176.09,USD,ACH,0
2024/02/13 16:00,Wells,5241,Barclays,9809,9052.97,GBP,9052.97,GBP,ACH,0
2024/03/08 16:00,Barclays,7555,Deutsche,5132,6807.06,USD,6807.06,USD,ACH,0
2024/03/09 03:24,UBS,4992,UBS,4736,6393.35,USD,6393.35,USD,Cheque,0
2024/01/25 01:45,Chase,3450,UBS,1634,3860.79,USD,3860.79,USD,Bitcoin,0
2024/02/09 00:59,Wells,1201,Chase,1927,4977.69,GBP,4977.69,GBP,Wire,0
2024/01/04 23:57,Citibank,5642,Deutsche,3098,50.0,EUR,50.0,EUR,ACH,0
2024/01/18 09:55,HSBC,3793,Barclays,8915,2478.54,USD,2478.54,USD,Cheque,0
2024/01/23 06:31,Barclays,6535,UBS,3060,2923.54,USD,2923.54,USD,Wire,0
2024/03/02 10:13,Chase,1326,Citibank,1834,5244.16,USD,5244.16,USD,ACH,0
2024/02/01 03:29,Wells,9499,HSBC,2166,9458.45,EUR,9458.45,EUR,Cheque,0
2024/01/22 23:44,Deutsche,2557,Deutsche,5697,5363.72,USD,5363.72,USD,Credit Card,0
2024/01/22 16:37,Chase,5686,HSBC,2212,6074.31,USD,6074.31,USD,ACH,0
2024/01/27 05:29,Chase,8177,Wells,2965,8485.6,USD,8485.6,USD,ACH,0
2024/03/17 02:20,UBS,1234,HSBC,6182,4400.99,USD,4400.99,USD,ACH,0
2024/02/28 01:54,Barclays,4819,Citibank,9070,6384.05,EUR,6384.05,EUR,Cheque,0
2024/02/12 07:34,Chase,1815,Chase,5551,2382.84,USD,2382.84,USD,Credit Card,0
2024/01/24 12:43,HSBC,5903,Wells,4223,4052.5,USD,4052.5,USD,Wire,0
2024/02/10 20:01,Citibank,8845,Barclays,4931,50.0,USD,50.0,USD,Wire,0
2024/02/29 22:42,Citibank,2187,Chase,3596,6535.69,GBP,6535.69,GBP,Credit Card,0
2024/02/05 18:07,Chase,5911,BNP,2878,8029.06,USD,8029.06,USD,Wire,0
2024/01/27 00:43,Citibank,6487,Citibank,3621,4816.86,USD,4816.86,USD,ACH,0
2024/01/02 03:14,Citibank,2451,Wells,8580,5049.52,USD,5049.52,USD,Wire,0
2024/01/10 18:22,Chase,2651,Deutsche,4750,4079.4,EUR,4079.4,EUR,Wire,0
2024/01/08 12:00,Barclays,9500,UBS,2774,559.36,EUR,559.36,EUR,Cheque,0
2024/01/27 08:33,Citibank,6649,Citibank,7957,50.0,USD,50.0,USD,Wire,0
2024/03/10 20:29,Barclays,6000,BNP,1952,8024.15,USD,8024.15,USD,Bitcoin,0
2024/03/29 19:50,Deutsche,6954,Deutsche,2280,4267.63,USD,4267.63,USD,Wire,0
2024/03/21 20:10,HSBC,2815,UBS,1209,7940.7,USD,7940.7,USD,ACH,0
2024/03/13 03:32,Barclays,7550,UBS,2825,4082.97,USD,4082.97,USD,Cheque,0
2024/01/20 07:19,Citibank,1682,HSBC,2574,6207.1,USD,6207.1,USD,Cheque,0
2024/01/13 13:50,HSBC,5529,BNP,2490,6579.67,USD,6579.67,USD,Cash,0
2024/02/04 11:49,UBS,4807,UBS,7111,9832.7,USD,9832.7,USD,Credit Card,0
2024/03/22 03:47,Chase,7014,Chase,7015,27116.13,USD,27116.13,USD,Wire,1
2024/01/07 08:05,BNP,6017,Wells,4029,9319.83,USD,9319.83,USD,Bitcoin,0
2024/02/27 15:05,Chase,9001,HSBC,5799,13373.82,USD,13373.82,USD,ACH,1
2024/01/10 10:57,Barclays,1789,HSBC,6922,5614.82,USD,5614.82,USD,ACH,0
2024/01/03 03:43,BNP,9561,UBS,7058,1835.47,GBP,1835.47,GBP,Wire,0
2024/02/13 03:27,Wells,5479,BNP,4949,3054.75,USD,3054.75,USD,ACH,0
2024/01/24 06:21,UBS,8652,Chase,1372,6161.49,USD,6161.49,USD,ACH,0
2024/02/17 20:54,Barclays,4809,Wells,4982,2240.06,USD,2240.06,USD,Bitcoin,0
2024/01/15 04:06,UBS,6588,Citibank,8962,4525.1,USD,4525.1,USD,Wire,0
2024/01/06 07:15,Citibank,4534,BNP,9846,5796.27,EUR,5796.27,EUR,ACH,0
2024/01/31 07:28,Deutsche,2430,Barclays,9569,5307.27,GBP,5307.27,GBP,Cheque,0
2024/03/13 06:52,UBS,7798,Citibank,3609,7875.53,EUR,7875.53,EUR,ACH,0
2024/02/24 09:30,BNP,4731,Barclays,8005,2713.22,USD,2713.22,USD,Cash,1
2024/01/12 02:22,UBS,2165,Citibank,6959,6700.05,GBP,6700.05,GBP,Wire,0
2024/02/16 05:49,HSBC,6759,Citibank,9032,6440.92,USD,6440.92,USD,ACH,0
2024/01/14 01:52,Deutsche,3202,Wells,7977,3394.91,USD,3394.91,USD,ACH,0
2024/01/09 19:47,BNP,9231,BNP,7935,7075.59,EUR,7075.59,EUR,ACH,0
2024/03/18 15:44,Chase,9134,Chase,9237,7974.31,USD,7974.31,USD,Wire,0
2024/02/04 07:40,Wells,6631,BNP,3173,6012.48,USD,6012.48,USD,ACH,0
2024/03/14 15:09,UBS,2150,Citibank,1046,791.93,USD,791.93,USD,ACH,0
2024/02/01 22:17,Citibank,4953,UBS,3332,5530.36,USD,5530.36,USD,ACH,0
2024/02/04 15:30,UBS,9707,Citibank,6371,2043.87,USD,2043.87,USD,Wire,0
2024/02/11 09:03,BNP,2790,Deutsche,8002,6135.4,USD,6135.4,USD,ACH,0
2024/01/26 13:28,Chase,3168,Chase,9759,3589.97,EUR,3589.97,EUR,Wire,0
2024/02/06 06:19,Barclays,8558,UBS,2687,10133.3,USD,10133.3,USD,Cheque,0
2024/02/06 08:53,BNP,5221,Barclays,2002,247.35,USD,247.35,USD,Wire,0
2024/03/12 00:35,HSBC,2454,Deutsche,2971,855.26,USD,855.26,USD,Wire,0
2024/02/01 11:34,Chase,5066,Deutsche,8002,3083.93,USD,3083.93,USD,ACH,1
2024/01/12 18:31,HSBC,3128,BNP,9247,10154.3,USD,10154.3,USD,Credit Card,0
2024/01/27 20:26,Deutsche,3612,Wells,2678,6933.54,USD,6933.54,USD,ACH,0
2024/02/05 20:45,Wells,1186,HSBC,5676,3679.73,USD,3679.73,USD,Credit Card,0
2024/03/26 04:04,BNP,5422,Deutsche,7634,8146.71,USD,8146.71,USD,Wire,0
2024/02/10 16:38,Deutsche,8538,BNP,8241,4841.12,USD,4841.12,USD,Cheque,0
2024/01/30 03:44,UBS,8708,Barclays,7582,5845.49,USD,5845.49,USD,Wire,0
2024/01/20 22:42,Deutsche,6203,Deutsche,2231,1896.93,USD,1896.93,USD,Credit Card,0
2024/03/31 13:27,UBS,7087,Citibank,2324,4598.51,USD,4598.51,USD,Credit Card,0
2024/03/13 07:04,Wells,6333,UBS,4576,4165.05,USD,4165.05,USD,Wire,0
2024/03/12 15:48,Wells,1659,Citibank,5768,1781.0,USD,1781.0,USD,Wire,0
2024/03/23 14:39,Barclays,1295,UBS,5122,2798.15,USD,2798.15,USD,ACH,0
2024/01/22 15:02,Chase,2605,Citibank,8352,4219.77,EUR,4219.77,EUR,Cheque,0
2024/02/24 19:39,HSBC,9002,Barclays,4028,10871.24,USD,10871.24,USD,Wire,1
2024/02/11 23:02,Deutsche,4693,Chase,5609,3852.02,EUR,3852.02,EUR,ACH,0
2024/01/14 23:21,Citibank,4891,Barclays,7530,7677.12,USD,7677.12,USD,Credit Card,0
2024/02/21 15:17,Citibank,9658,BNP,7316,1975.93,USD,1975.93,USD,ACH,0
2024/02/03 18:48,Barclays,5541,HSBC,1266,8006.1,GBP,8006.1,GBP,ACH,0
2024/02/28 03:35,Chase,5845,Barclays,8714,2020.02,USD,2020.02,USD,Wire,0
2024/03/25 16:35,Citibank,7828,HSBC,3166,50.0,USD,50.0,USD,ACH,0
2024/01/28 20:19,HSBC,5710,HSBC,2825,6534.2,USD,6534.2,USD,Wire,0
2024/01/18 01:44,UBS,7756,HSBC,6356,50.0,USD,50.0,USD,Credit Card,0
2024/01/26 00:12,UBS,4583,BNP,9984,4015.79,USD,4015.79,USD,Credit Card,0
2024/02/27 02:40,Chase,9001,UBS,6051,7806.11,USD,7806.11,USD,ACH,1
2024/02/10 06:38,Barclays,2423,Chase,4144,4242.28,USD,4242.28,USD,Cheque,0
2024/01/26 17:43,UBS,2057,HSBC,9768,9670.68,USD,9670.68,USD,ACH,0
2024/03/20 07:08,Barclays,8924,Barclays,2706,6884.45,GBP,6884.45,GBP,Wire,0
2024/03/28 12:38,HSBC,9360,Barclays,8338,3567.74,USD,3567.74,USD,Wire,0
2024/03/11 08:05,Wells,3139,HSBC,9884,5429.9,EUR,5429.9,EUR,Cheque,0
2024/03/02 08:57,Deutsche,3854,Barclays,8001,3701.82,USD,3701.82,USD,Cash,1
2024/03/20 23:43,Barclays,2828,Chase,8754,9311.78,GBP,9311.78,GBP,Bitcoin,0
2024/01/02 13:50,Chase,3518,BNP,9107,8247.03,EUR,8247.03,EUR,Wire,0
2024/02/01 03:42,HSBC,1130,Barclays,9265,1161.83,EUR,1161.83,EUR,ACH,0
2024/01/27 08:37,Barclays,3240,Wells,4292,4161.23,GBP,4161.23,GBP,Cheque,0
2024/01/26 07:11,Citibank,8834,Deutsche,7759,3308.38,USD,3308.38,USD,ACH,0
2024/02/16 22:24,Citibank,4835,Wells,8475,4587.94,USD,4587.94,USD,Wire,0
2024/02/17 21:10,BNP,2551,Chase,8847,3054.92,GBP,3054.92,GBP,Wire,0
2024/01/05 15:17,HSBC,6352,UBS,2121,2046.04,USD,2046.04,USD,Wire,0
2024/02/09 20:33,BNP,9883,Wells,3896,3672.42,USD,3672.42,USD,Wire,0
2024/01/20 02:34,Barclays,4888,Wells,5768,3490.99,EUR,3490.99,EUR,Wire,0
2024/02/10 21:12,HSBC,4279,Chase,9930,6770.93,USD,6770.93,USD,Credit Card,0
2024/01/15 21:14,HSBC,8057,Wells,1711,6356.76,USD,6356.76,USD,Wire,0
2024/02/13 19:34,Deutsche,4599,HSBC,2098,5688.37,USD,5688.37,USD,ACH,0
2024/03/08 20:13,BNP,6675,BNP,9933,2128.54,GBP,2128.54,GBP,Credit Card,0
2024/03/08 22:07,Citibank,7386,Chase,2364,6439.2,USD,6439.2,USD,Cheque,0
2024/02/17 16:49,Barclays,6266,Wells,7358,4295.1,USD,4295.1,USD,Wire,0
2024/02/07 10:54,Barclays,1353,BNP,4152,3936.66,USD,3936.66,USD,Cheque,0
2024/02/24 08:51,Wells,8126,HSBC,9376,10411.79,USD,10411.79,USD,Cheque,0
2024/01/29 23:13,Wells,1635,Wells,1327,7386.38,USD,7386.38,USD,Wire,0
2024/01/07 15:06,HSBC,5276,UBS,7778,6522.99,USD,6522.99,USD,ACH,0
2024/02/02 23:49,HSBC,9656,HSBC,4077,50.0,EUR,50.0,EUR,Wire,0
2024/02/16 09:53,HSBC,5955,BNP,8004,7542.38,USD,7542.38,USD,Cash,1
2024/02/11 05:03,Chase,9426,UBS,5801,9338.31,GBP,9338.31,GBP,ACH,0
2024/01/16 16:00,Wells,9350,Barclays,8395,5406.28,USD,5406.28,USD,Wire,0
2024/01/22 04:40,Chase,7802,HSBC,2136,6148.69,USD,6148.69,USD,Bitcoin,0
2024/02/26 09:49,Wells,8312,Barclays,7949,1484.72,USD,1484.72,USD,ACH,0
2024/02/08 09:07,Deutsche,2501,BNP,4710,4099.05,USD,4099.05,USD,Wire,0
2024/01/01 20:37,HSBC,2249,Barclays,1891,8679.6,USD,8679.6,USD,Wire,0
2024/02/07 02:56,UBS,6926,Citibank,7300,4453.76,USD,4453.76,USD,Wire,0
